,ESB Chiller Plant plantEfficiency,ESB_Chillers Demand,ESB_Chillers percentRefrigerationLoad,ESB_Chillers tonnage,Active_Chiller_Load_Percent Value,Primary_CHW_Flow Value,Building_Load Value,ESB_Chillers chillerEvapDifferentialPress,ESB_Chillers chillerCondDifferentialPress,ESB_Chillers chillerCondLeavingWaterTemp,ESB_Chillers chillerEvapEnteringWaterTemp,ESB_Chillers outdoorAirTemp,ESB_Chillers chillerEvapLeavingWaterTemp,ESB_Chillers chillerTotalKw,ESB_Chillers chillerCondEnteringWaterTemp,ESB_Chillers chillerEvapWaterFlow,time,anomaly,kmeans_labels,path_index,hour,pattern
5089,0.8262,86.32,19.64,157.12,16.57,1824.52,232.56,18.28,16.89,70.36,44.47,59.79,42.32,96.09,65.29,1757.85,10/17/2020 11:00,FALSE,0,9,11,2
5090,0.8464,92.08,20.15,161.21,20.15,1814.06,279.41,17.7,16.89,71.21,44.59,63.4,42.39,103.01,66.31,1754.56,10/17/2020 12:00,FALSE,1,9,12,2
5091,0.8199,105.26,23.03,184.22,21.83,1815.79,263.07,18.17,16.84,71.4,44.57,65.19,42.05,144.99,66.24,1753.35,10/17/2020 13:00,FALSE,1,9,13,2
5092,0.8214,110.87,23.7,189.58,22.49,1809.31,307.07,18.23,16.8,71.52,44.94,66.66,42.35,132.03,66.21,1757.64,10/17/2020 14:00,FALSE,1,9,14,2
5093,0.8014,115.49,24.97,199.74,26.19,1810.99,317.5,18.67,16.78,71.65,45.01,67.51,42.28,138.84,66.12,1756.75,10/17/2020 15:00,FALSE,1,9,15,2
5094,0.8138,114.56,24.57,196.53,23.75,1807.86,285.88,19.08,16.77,71.49,44.96,67.44,42.28,139.55,66.12,1758.05,10/17/2020 16:00,FALSE,0,9,16,2
5095,0.7757,109.78,24.58,196.65,22.18,1815.05,319.8,18.88,16.76,71.47,44.99,65.77,42.31,131.06,66.11,1760.03,10/17/2020 17:00,FALSE,1,9,17,2
5096,0.8649,105.74,22.1,176.84,23.63,1804.54,293.79,18.42,16.77,71.02,44.63,63.19,42.22,133.36,65.71,1758.33,10/17/2020 18:00,FALSE,0,9,18,2
5097,0.9141,100.79,19.86,158.85,16.07,1809.58,233.22,18.11,16.78,70.84,44.43,61.4,42.26,123.65,65.77,1758.37,10/17/2020 19:00,FALSE,0,9,19,2
5098,0.9428,94.76,18.16,145.3,20.07,1815.41,276.34,18.08,16.82,70.9,44.29,59.25,42.3,119.2,66.1,1752.55,10/17/2020 20:00,FALSE,1,9,20,2
5099,1.029,87.15,16.22,129.75,10.86,1804.4,190.98,18.77,16.81,69.34,44,57.58,42.22,99.36,64.68,1757.06,10/17/2020 21:00,FALSE,0,8,21,2
5100,0.9881,86.97,16.67,133.37,10.85,1800.1,196.59,19.04,16.85,69.51,44.03,57.2,42.2,102.79,65.11,1756.64,10/17/2020 22:00,FALSE,0,8,22,2
5101,1.0801,83.5,14.98,119.85,12.93,1821.53,204.18,19.4,16.83,69.64,43.83,56.54,42.19,105.07,65.27,1751.86,10/17/2020 23:00,FALSE,4,8,23,2
5102,1.0677,81.78,14.59,116.74,15.5,1814.77,219.12,19.61,16.87,69.29,43.79,56.14,42.19,99.94,65.1,1753.01,10/18/2020 0:00,FALSE,0,1,0,2
5103,1.0975,83.48,14.78,118.2,17.57,1825.32,237.3,19.98,16.87,69.45,43.84,56.39,42.22,104.83,65.07,1755.14,10/18/2020 1:00,FALSE,0,1,1,2
5104,1.0132,69.4,13.87,110.94,16.38,1808.72,264.5,20.09,16.86,69.41,43.76,56.16,42.24,88.96,65.17,1753.86,10/18/2020 2:00,FALSE,0,1,2,2
5105,1.0195,69.55,13.95,111.6,12.69,1810.64,226.22,20.41,16.82,69.14,43.73,55.93,42.2,110.55,65.02,1755.17,10/18/2020 3:00,FALSE,0,1,3,2
5106,1.0977,70.26,13.5,107.97,14.01,1805.01,212.81,20.19,16.84,69.84,43.71,56.35,42.23,82.38,65.45,1752.73,10/18/2020 4:00,FALSE,0,1,4,2
5107,1.043,72.61,13.64,109.09,13.42,1830.45,208.24,20.26,16.84,70.29,43.76,56.65,42.27,91.07,65.99,1753.25,10/18/2020 5:00,FALSE,4,1,5,2
5108,0.9719,77.99,15.76,126.11,11.33,1803.92,190.93,19.93,16.84,69.55,43.83,57.35,42.11,138.73,65.21,1753.26,10/18/2020 6:00,FALSE,2,9,6,2
5109,1.0263,80.57,15.57,124.53,15.33,1820.58,241.39,20.01,16.88,70.1,43.93,57.35,42.23,88.57,65.68,1755.06,10/18/2020 7:00,FALSE,2,9,7,2
5110,0.9539,80.29,16.09,128.72,14.38,1816.12,212.05,20.04,16.88,69.95,43.95,57.91,42.19,97.14,65.65,1753.39,10/18/2020 8:00,FALSE,0,9,8,2
5111,0.905,83.39,17.6,140.82,17.83,1803.58,270.37,19.86,16.86,69.7,44.14,59.08,42.21,94.2,65.24,1756.04,10/18/2020 9:00,FALSE,0,9,9,2
5112,0.9046,91.66,18.96,151.64,17.15,1803.41,250.72,19.83,16.85,70.96,44.41,60.86,42.33,103.97,66.39,1754.46,10/18/2020 10:00,FALSE,0,9,10,2
5113,0.8804,93.91,19.8,158.44,20.36,1810.63,265.85,19.72,16.82,71.11,44.44,61.63,42.28,109.14,66.26,1755.47,10/18/2020 11:00,FALSE,0,9,11,2
5114,0.8686,99.9,21.15,169.19,18.8,1819.2,238.52,19.6,16.8,71.73,44.64,62.12,42.33,130.76,66.75,1755.48,10/18/2020 12:00,FALSE,1,9,12,2
5115,0.8382,99.05,21.63,173.01,16.89,1813.33,237.22,19.4,16.77,71.63,44.62,62.18,42.26,119.68,66.62,1757.18,10/18/2020 13:00,FALSE,1,9,13,2
5116,0.8178,108.1,23.7,189.63,21.12,1807.93,264.71,19.51,16.75,72.55,44.93,62.09,42.33,129.41,67.26,1752.01,10/18/2020 14:00,FALSE,1,9,14,2
5117,0.8146,110.59,24.04,192.35,19.43,1814.12,254.37,19.47,16.72,72.38,44.93,63.16,42.3,121.16,67.01,1756.07,10/18/2020 15:00,FALSE,1,9,15,2
5118,0.7531,124.65,28.6,228.8,27.44,1810.32,335.71,19.75,16.7,73.26,45.36,65.54,42.24,156.95,67.33,1758.85,10/18/2020 16:00,FALSE,0,9,16,2
5119,0.7408,123.92,29.03,232.2,23.23,1818.9,350.69,19.26,16.68,73.28,45.44,65.91,42.27,141.19,67.48,1757.46,10/18/2020 17:00,FALSE,1,9,17,2
5120,0.7739,120.3,26.43,211.47,26.19,1818.24,322.91,18.58,16.67,73.19,45.15,64.66,42.26,145.95,67.56,1757.29,10/18/2020 18:00,FALSE,0,9,18,2
5121,0.8051,121.04,26.18,209.42,31.01,1809.26,341.72,17.66,16.68,72.96,45.14,63.49,42.28,136.85,67.35,1756.07,10/18/2020 19:00,FALSE,0,9,19,2
5122,0.805,121.6,26.45,211.57,32.8,1823.78,364.27,16.88,16.67,73.32,45.18,63.49,42.29,134.14,67.6,1757.82,10/18/2020 20:00,FALSE,1,9,20,2
5123,0.8189,118.32,25.22,201.77,29.72,1824.02,357.11,16.1,16.68,72.94,45.08,63.06,42.32,135.26,67.39,1756.38,10/18/2020 21:00,FALSE,0,,21,2
5124,0.8205,118.43,25.35,202.76,22.84,1817.4,287.91,15.52,16.67,72.86,45.1,62.72,42.32,133.18,67.42,1754.72,10/18/2020 22:00,FALSE,3,,22,2
5125,0.8263,117.54,25.18,201.45,21.87,1803.01,297.77,15.33,16.69,73.02,45.04,65.05,42.28,141.9,67.59,1754.96,10/18/2020 23:00,FALSE,4,,23,2
5126,0.7836,121.5,26.91,215.26,25.32,1813.08,302.73,16.63,16.67,73.19,45.28,65.94,42.34,154.03,67.6,1756.85,10/19/2020 0:00,FALSE,1,2,0,2
5127,0.7667,123.39,27.65,221.2,27.68,1816.13,340.12,15.95,16.66,73.06,45.26,65.8,42.24,137.87,67.48,1758.28,10/19/2020 1:00,FALSE,1,2,1,2
5128,0.8041,122.31,26.7,213.63,29.24,1814.65,346.16,15.67,16.65,73.2,45.17,65.52,42.26,140.98,67.42,1757.39,10/19/2020 2:00,FALSE,1,2,2,2
5129,0.7627,125.71,28.27,226.17,24.89,1824.4,304.85,15.74,16.66,73.55,45.37,65.45,42.28,198.34,67.75,1757.17,10/19/2020 3:00,FALSE,1,2,3,2
5130,0.7605,125.06,28.34,226.75,26.92,1814.81,342.17,15.29,16.65,73.35,45.26,64.99,42.16,155.05,67.58,1755.71,10/19/2020 4:00,FALSE,1,2,4,2
5131,0.778,120.11,27.24,217.94,26.54,1809.1,329.68,14.52,16.66,73.14,45.21,64.51,42.23,131.04,67.37,1757.09,10/19/2020 5:00,FALSE,0,2,5,2
5132,0.7425,128.17,29.67,237.35,27.69,1817.46,336.82,15.17,16.65,73.65,45.53,64.27,42.29,146.55,67.76,1758.63,10/19/2020 6:00,FALSE,0,2,6,2
5133,0.7546,130.66,30.08,240.67,33.99,1817.54,386.55,16.39,16.66,73.85,45.54,64.54,42.25,161.12,67.52,1756.42,10/19/2020 7:00,FALSE,3,2,7,2
5134,0.7289,130.27,30.49,243.92,31.41,1818.8,346.24,17.12,16.65,73.79,45.57,64.55,42.24,140.01,67.76,1756.86,10/19/2020 8:00,FALSE,1,2,8,2
5135,0.7257,142.02,33.09,264.76,35.4,1821.84,393.23,16.55,16.64,74.76,45.87,66.45,42.26,163.74,68.26,1759.37,10/19/2020 9:00,FALSE,3,2,9,2
5136,0.6893,153.64,37.2,297.63,37.05,1810.62,404.37,13.54,16.57,74.56,46.27,68.15,42.21,164.35,67.68,1760.91,10/19/2020 10:00,FALSE,3,2,10,2
5137,0.6904,159.15,38.14,305.12,35.62,1812.78,398.86,9.1735,16.58,74.99,46.27,68.84,42.11,186.07,67.93,1760.34,10/19/2020 11:00,FALSE,0,2,11,2
5138,0.6616,164.81,42.04,336.28,40.07,1822.26,431.73,9.5703,16.62,74.56,46.74,72.74,42.17,181.34,67.1,1764.3,10/19/2020 12:00,FALSE,1,2,12,2
5139,0.6472,187.38,47.28,378.25,46.62,1798.33,484.49,9.7247,16.54,76.98,47.57,75.77,42.42,202.33,68.84,1763.77,10/19/2020 13:00,FALSE,1,2,13,2
5140,0.6466,193.12,48.45,387.57,47.45,1812.92,490.34,9.8012,16.47,77.09,47.27,75.11,42,201,68.94,1764.54,10/19/2020 14:00,FALSE,1,2,14,2
5141,0.6253,194.3,50.32,402.53,48.17,1806.15,493.03,10.2,16.43,77.45,47.47,75.37,42,207.82,69.18,1765.83,10/19/2020 15:00,FALSE,1,2,15,2
5142,0.6379,199.16,50.28,402.21,49.92,1813.2,504.75,10.15,16.4,77.7,47.47,74.83,42,208.26,69.41,1764.46,10/19/2020 16:00,FALSE,0,2,16,2
5143,0.6421,200.95,50.28,402.26,47.57,1806.31,495.05,10.14,16.38,77.75,47.47,74.19,42,208.89,69.41,1764.64,10/19/2020 17:00,FALSE,1,2,17,2
5144,0.6442,186.76,47.42,379.36,50.14,1821.39,514.7,10.19,16.37,76.96,47.16,72.92,42,201.98,69.01,1761.45,10/19/2020 18:00,FALSE,0,2,18,2
5145,0.6628,179.6,44.69,357.49,44.39,1825.32,471.14,10.24,16.41,76.32,46.87,72.16,42,184.33,68.63,1761.84,10/19/2020 19:00,FALSE,0,2,19,2
5146,0.6564,177.33,44.71,357.69,42,1803.48,449.04,10.25,16.43,76.07,46.87,72.73,42,181.95,68.28,1762.86,10/19/2020 20:00,FALSE,1,2,20,2
5147,0.6559,177.07,44.7,357.61,44.12,1822.83,464.3,10.18,16.43,76.12,46.87,72.91,42,181.28,68.28,1762.43,10/19/2020 21:00,FALSE,3,7,21,2
5148,0.6498,174.44,44.62,356.94,43.03,1804.36,455.58,9.9057,16.45,75.67,46.87,72.26,42,178.76,68.04,1759.14,10/19/2020 22:00,FALSE,3,7,22,2
5149,0.6583,165.5,42.37,338.99,42.94,1811.53,453.05,9.8522,16.49,74.99,46.61,71.83,42,173,67.66,1761.93,10/19/2020 23:00,FALSE,0,,23,2
5150,0.6415,156.84,41.8,334.39,40.96,1792.27,439.38,9.9299,16.53,74.01,46.56,71.3,42,164.8,66.86,1757.17,10/20/2020 0:00,FALSE,1,2,0,2
5151,0.6246,151.43,41.84,334.71,40.6,1815.93,433.49,10.13,16.6,73.47,46.56,70.26,42,155.91,66.37,1758.88,10/20/2020 1:00,FALSE,1,2,1,2
5152,0.6492,153.4,39.74,317.91,38.85,1819.89,421.08,10.16,16.61,74.22,46.36,69.19,42.03,176.95,67.29,1760.59,10/20/2020 2:00,FALSE,1,2,2,2
5153,0.6792,153.59,38.09,304.71,40.54,1823.3,432.29,10.17,16.55,74.66,46.26,68.86,42.11,172.79,67.71,1759.8,10/20/2020 3:00,FALSE,1,2,3,2
5154,0.6786,137.54,35.7,285.59,34.56,1814.39,382.16,10.14,16.43,74.78,46.24,68.54,42.35,163.76,68.09,1761.33,10/20/2020 4:00,FALSE,1,2,4,2
5155,0.7538,150.12,36.79,294.29,5.9201,1781.61,162.43,10.19,15.94,74.69,46.97,67.68,42.96,190.39,67.89,1758.97,10/20/2020 5:00,FALSE,0,2,5,2
5156,0.7219,163.16,37.47,299.73,29.11,1806.76,351.4,10.22,16.56,75.54,46.19,66.7,42.1,276.16,68.56,1760.51,10/20/2020 6:00,FALSE,0,2,6,2
5157,0.7217,170.1,39.03,312.2,39.01,1808.09,416.99,9.3966,16.57,75.57,46.03,66.45,41.77,242.68,68.11,1758.95,10/20/2020 7:00,FALSE,3,2,7,2
5158,0.7244,172.15,38.9,311.22,38.13,1825.13,420.61,9.7064,16.58,75.71,46.32,67.4,42.07,187.8,68.47,1759.58,10/20/2020 8:00,FALSE,1,2,8,2
5159,0.6763,170.47,41.46,331.68,40.19,1813.93,432.19,9.8353,16.59,74.82,46.57,69.54,42.05,201.54,67.59,1762.07,10/20/2020 9:00,FALSE,3,2,9,2
5160,0.6705,167.28,41.66,333.28,40.25,1804.18,433.87,10.05,16.63,74,46.69,71.18,42.15,184.72,66.81,1761.25,10/20/2020 10:00,FALSE,3,2,10,2
5161,0.689,184.02,43.86,350.9,43.51,1802.57,453.27,10.02,16.64,75.11,47.22,73.19,42.43,189.39,67.38,1759.53,10/20/2020 11:00,FALSE,0,2,11,2
5162,0.7147,197.82,44.66,357.3,45.77,1815.54,477.67,10.21,16.55,76.46,47.15,75.87,42.29,205.6,68.5,1764.61,10/20/2020 12:00,FALSE,1,2,12,2
5163,0.7351,176.54,39.82,318.55,41.6,1809.99,452.15,10.15,16.48,75.73,46.33,77.6,41.98,190.96,68.53,1759.11,10/20/2020 13:00,FALSE,1,2,13,2
5164,0.7279,186.53,41.91,335.27,41.84,1814.34,446.7,10.25,16.47,76.89,46.94,79.2,42.38,190.05,69.35,1764.14,10/20/2020 14:00,FALSE,1,2,14,2
5165,0.7045,187.64,43.47,347.77,42.29,1819.24,451.93,10.07,16.4,76.94,46.78,79.71,42.05,193.31,69.5,1763.7,10/20/2020 15:00,FALSE,1,2,15,2
5166,0.7076,187.68,43.31,346.49,43.01,1813.49,451.37,10.27,16.36,76.9,46.76,79.86,42.03,193.84,69.45,1758.82,10/20/2020 16:00,FALSE,0,2,16,2
5167,0.7093,179.96,41.91,335.29,42.01,1807.57,444.16,10.27,16.37,76.31,46.67,78.78,42.1,184.41,68.96,1760.37,10/20/2020 17:00,FALSE,1,2,17,2
5168,0.7478,164.42,37.25,297.97,39.6,1813.37,417.33,10.24,16.42,74.77,46.09,76.56,42.02,177.19,67.88,1760.04,10/20/2020 18:00,FALSE,0,2,18,2
5169,0.7282,149.34,35.56,284.47,37.34,1821.14,407.03,10.29,16.54,73.29,46.15,75.05,42.27,161.21,66.76,1758.13,10/20/2020 19:00,FALSE,0,2,19,2
5170,0.6559,139.86,37.65,301.21,36.81,1807.43,400.95,10.19,16.61,73.62,46.52,73.53,42.42,174.77,66.9,1762.94,10/20/2020 20:00,FALSE,1,2,20,2
5171,0.6699,157.6,39.79,318.29,39.62,1817.42,431.41,10.18,16.59,74.31,46.26,72.45,41.92,193.19,67.33,1761.71,10/20/2020 21:00,FALSE,3,7,21,2
5172,0.7571,168.95,36.42,291.4,36.77,1819.38,411.07,10.33,16.56,75.25,46.02,70.71,42.05,190.46,68.33,1760.09,10/20/2020 22:00,FALSE,3,7,22,2
5173,0.7568,167.23,36.86,294.88,38.67,1803.78,419.61,10.18,16.53,74.9,46.17,70.02,42.15,190.5,67.98,1759.63,10/20/2020 23:00,FALSE,0,,23,2
5174,0.7402,165.18,36.85,294.84,37.76,1809.88,407.61,10.24,16.55,75.3,46.24,70.24,42.22,187.43,68.22,1760.95,10/21/2020 0:00,FALSE,1,2,0,2
5175,0.7704,165.91,36.08,288.68,37.78,1814.48,408.31,10.09,16.53,75.44,46.16,69.26,42.22,185.18,68.31,1759.43,10/21/2020 1:00,FALSE,1,2,1,2
5176,0.7424,152.82,34.17,273.38,36.38,1813.15,399.83,10.38,16.53,74.32,45.93,65.63,42.2,177.61,67.75,1759.17,10/21/2020 2:00,FALSE,1,2,2,2
5177,0.7433,148.05,33.54,268.36,34.4,1801.48,379.21,10.52,16.55,74.63,45.8,65.12,42.14,230.9,68.01,1758.18,10/21/2020 3:00,FALSE,1,2,3,2
5178,0.7206,137.14,32.77,262.19,33.39,1804.74,378.85,10.48,16.55,74.18,45.75,64.54,42.17,149.43,67.79,1757.38,10/21/2020 4:00,FALSE,1,2,4,2
5179,0.732,135.66,31.47,251.78,37.4,1804.46,400.69,10.48,16.56,74.13,45.62,63.64,42.18,157.6,68.11,1755.6,10/21/2020 5:00,FALSE,0,2,5,2
5180,0.7373,140.75,32.6,260.79,33.74,1826.08,377.61,10.42,16.59,74.51,45.72,63.02,42.17,162.58,68.1,1760.63,10/21/2020 6:00,FALSE,0,2,6,2
5181,0.7423,149.23,34.21,273.66,35.62,1820.65,396.84,10.53,16.61,74.71,45.87,63.65,42.14,169.51,68.02,1762.39,10/21/2020 7:00,FALSE,3,2,7,2
5182,0.6939,154.62,37.47,299.79,33.71,1807.64,380.38,11.46,16.61,74.96,46.37,66.16,42.29,171.92,68.15,1761.78,10/21/2020 8:00,FALSE,1,2,8,2
5183,0.655,168.92,43.21,345.71,41.51,1811.09,442.05,9.3076,16.63,74.63,46.94,70.19,42.23,180.58,67.11,1760.84,10/21/2020 9:00,FALSE,3,2,9,2
5184,0.6658,178.94,44.45,355.58,44.95,1809.34,472.49,10.5,16.58,76.74,47.34,73.75,42.5,200.78,68.96,1765.13,10/21/2020 10:00,FALSE,3,2,10,2
5185,0.703,176.91,41.63,333.06,41.44,1802.35,435.75,10.38,16.51,77.16,46.84,76.41,42.31,186.71,69.56,1763.77,10/21/2020 11:00,FALSE,0,2,11,2
5186,0.7189,181.71,41.58,332.63,43.99,1813.11,465.01,10.53,16.42,77.6,46.84,77.78,42.31,187.42,69.99,1761.51,10/21/2020 12:00,FALSE,1,2,12,2
5187,0.6792,178.91,43.51,348.11,42.09,1802.59,445.33,10.51,16.41,77.1,46.75,80.45,42,186.4,69.56,1761.55,10/21/2020 13:00,FALSE,1,2,13,2
5188,0.9379,159.44,38.78,310.22,41.84,1814.99,444.45,10.55,16.16,75.6,46.63,83.05,42.4,183.13,68.65,1762.36,10/21/2020 14:00,FALSE,1,2,14,2
5189,0.692,174.61,41.97,335.8,41.92,1805.8,429.32,10.62,16.44,76.15,47.07,82.4,42.51,182.15,68.71,1764.7,10/21/2020 15:00,FALSE,1,2,15,2
5190,0.6823,174.43,42.65,341.21,40.38,1821.38,441.28,10.46,16.43,76.24,46.67,82.16,42.02,251.84,68.8,1761.95,10/21/2020 16:00,FALSE,0,2,16,2
5191,0.6919,170.07,41.12,328.95,40.95,1807.65,434.09,10.53,16.43,76.06,46.66,81.36,42.18,177.46,68.75,1760.91,10/21/2020 17:00,FALSE,1,2,17,2
5192,0.7142,155.24,37.26,298.12,41.56,1814.75,442.37,10.48,16.44,75.13,46.11,79.44,42.04,173.29,68.35,1759.04,10/21/2020 18:00,FALSE,0,2,18,2
5193,0.6999,148.44,36.81,294.49,34.97,1814.55,364.63,10.58,16.5,74.51,46.23,77.34,42.21,151.49,67.72,1758.38,10/21/2020 19:00,FALSE,0,2,19,2
5194,0.6853,150.19,37.94,303.51,37.01,1811.94,406.81,10.58,16.54,74.35,46.26,75.98,42.12,152.85,67.65,1761.19,10/21/2020 20:00,FALSE,1,2,20,2
5195,0.6958,145.19,36.45,291.57,36.54,1807.88,392.65,10.56,16.56,74,46.09,74.68,42.12,147.81,67.47,1760.79,10/21/2020 21:00,FALSE,3,7,21,2
5196,0.6706,167.66,41.95,335.63,38.67,1812.18,426.62,10.58,16.58,74.82,46.9,72.57,42.34,176.33,67.35,1763.35,10/21/2020 22:00,FALSE,3,7,22,2
5197,0.6648,171.42,43.04,344.32,43.61,1812.92,461.47,10.54,16.54,75.1,46.85,72.06,42.16,174.71,67.65,1761.26,10/21/2020 23:00,FALSE,0,,23,2
5198,0.6852,160.68,39.88,319.06,42.83,1819.01,457.23,10.53,16.56,74.13,46.51,70.21,42.16,169.86,66.78,1762.54,10/22/2020 0:00,FALSE,1,2,0,2
5199,0.6808,156.77,38.53,308.25,40.09,1826.76,434.27,10.6,16.63,74.41,46.31,68.1,42.11,177.74,67.31,1760.77,10/22/2020 1:00,FALSE,1,2,1,2
5200,0.691,157.59,38.26,306.11,38.93,1796.54,415.16,10.51,16.58,75.12,46.31,66.92,42.14,176.27,67.96,1761.61,10/22/2020 2:00,FALSE,1,2,2,2
5201,0.7034,155.79,37.06,296.44,35.04,1816.18,395.45,10.52,16.55,75.07,46.21,66.06,42.16,178.48,68.09,1757.47,10/22/2020 3:00,FALSE,1,2,3,2
5202,0.7166,146.29,34.76,278.12,37.31,1815.8,409.33,10.51,16.55,74.73,46.08,64.84,42.29,168.98,68.09,1760.61,10/22/2020 4:00,FALSE,1,2,4,2
5203,0.6697,144.27,36.01,288.05,33.9,1821.29,382.5,10.61,16.56,74.6,45.99,64.77,42.07,159.24,68.22,1761.09,10/22/2020 5:00,FALSE,0,2,5,2
5204,0.7071,156.88,36.89,295.11,35.03,1812.21,389.04,10.55,16.54,75.07,46.17,64.57,42.15,177.76,68.08,1761.77,10/22/2020 6:00,FALSE,0,2,6,2
5205,0.7197,148.51,35.12,280.94,39.77,1819.52,428.78,10.58,16.57,75.09,45.86,64.27,42.03,167.69,68.37,1758.09,10/22/2020 7:00,FALSE,3,2,7,2
5206,0.7028,166.46,39.83,318.65,35.35,1809.61,394.63,10.61,16.58,75.06,46.9,65.97,42.56,179.89,67.53,1761.62,10/22/2020 8:00,FALSE,1,2,8,2
5207,0.6685,189.86,46.34,370.73,46.13,1809.24,481.97,10.6,16.59,76.44,47.47,69.46,42.42,212.2,68.34,1760.73,10/22/2020 9:00,FALSE,3,2,9,2
5208,0.6568,198.83,48.97,391.74,52.78,1816.71,537.9,10.92,16.41,78.5,47.5,74.8,42.16,217.48,70.21,1760.88,10/22/2020 10:00,FALSE,3,2,10,2
5209,0.6876,175.26,42.33,338.68,44.11,1811.81,461.59,10.4,16.37,76.94,46.65,77.94,42.03,195.15,69.57,1761.36,10/22/2020 11:00,FALSE,0,2,11,2
5210,0.7066,177.01,41.62,332.94,41.02,1818.76,439.7,10.65,16.39,77.13,46.61,80.75,42.07,195.25,69.72,1760.73,10/22/2020 12:00,FALSE,1,2,12,2
5211,0.7105,180.06,41.93,335.44,44.43,1813.76,465.44,10.77,16.37,77.31,46.67,83.17,42.09,214.49,69.88,1761.04,10/22/2020 13:00,FALSE,1,2,13,2
5212,0.6992,176.68,41.94,335.56,45.29,1825.56,472.12,10.73,16.32,77.46,46.65,84.74,42.08,204.99,69.91,1760.55,10/22/2020 14:00,FALSE,1,2,14,2
5213,0.6931,180.39,42.89,343.1,44.84,1817.7,471.47,10.56,16.32,77.2,46.71,84.9,42.03,207.52,69.72,1760.17,10/22/2020 15:00,FALSE,1,2,15,2
5214,0.6877,181.82,43.44,347.51,49.35,1813.28,506.7,10.82,16.32,77.36,46.73,83.73,42,215.56,69.83,1761.36,10/22/2020 16:00,FALSE,0,2,16,2
5215,0.6949,186.41,43.92,351.36,44.98,1805.86,468.41,10.65,16.32,77.71,46.82,82.4,42.03,208.05,70,1762.74,10/22/2020 17:00,FALSE,1,2,17,2
5216,0.7031,162.3,38.41,307.25,40.52,1818.93,451.31,10.65,16.22,76.7,46.92,79.83,42.74,189.92,69.46,1761.21,10/22/2020 18:00,FALSE,0,2,18,2
5217,0.7109,154.27,37.21,297.69,40.8,1818.38,436.11,10.74,16.36,75.91,46.57,77.9,42.51,174.55,69.04,1762.47,10/22/2020 19:00,FALSE,0,2,19,2
5218,0.7386,165.24,38.79,310.3,41.82,1804.4,438.95,10.64,16.26,75.77,47.13,76.71,42.9,181.82,68.75,1760.47,10/22/2020 20:00,FALSE,1,2,20,2
5219,0.7144,151.03,36.49,291.9,36.82,1818.34,380.9,10.59,16.04,74.98,46.06,75.28,42.09,220.34,68.32,1762.89,10/22/2020 21:00,FALSE,3,7,21,2
5220,0.7134,155.16,37.43,299.47,32.07,1830.48,362.93,10.47,15.39,75.08,46.35,74.27,42.27,171.29,68.24,1760.88,10/22/2020 22:00,FALSE,3,7,22,2
5221,0.6948,170.84,41.09,328.71,36.61,1811.34,410.1,10.52,15.1,75.95,46.81,73.58,42.34,183.95,68.59,1762.86,10/22/2020 23:00,FALSE,0,,23,2
5246,0.8959,66.91,14.71,117.65,19.63,1816.4,260.08,5.1872,4.6497,66.24,43.43,54.46,41.78,79.95,66.77,1720.3,10/24/2020 0:00,FALSE,4,5,0,3
5247,1.0708,51.34,10.48,83.85,12.26,1830.92,211.65,5.1851,3.5754,65.13,43.22,52.45,42.06,62.67,65.56,1723.83,10/24/2020 1:00,FALSE,4,5,1,3
5248,1.0234,49.09,10.54,84.3,10.35,1819.11,184.02,5.1811,3.9249,65.32,43.12,51.66,41.95,76.45,65.88,1727.23,10/24/2020 2:00,FALSE,4,5,2,3
5249,0.9453,49.83,11.33,90.63,9.5307,1823.11,178,5.1706,3.7127,64.98,43.26,51.02,41.99,66.77,65.6,1722.34,10/24/2020 3:00,FALSE,4,5,3,3
5250,0.8692,60.18,14.06,112.46,12.76,1818.65,217.27,5.1964,4.3072,65.64,43.38,50.22,41.81,68.05,65.87,1721.93,10/24/2020 4:00,FALSE,4,5,4,3
5251,0.832,62.58,14.93,119.43,13.17,1825.66,197.95,5.1925,4.236,65.52,43.47,49.94,41.81,79.39,65.77,1725.85,10/24/2020 5:00,FALSE,1,5,5,3
5252,0.7988,57.37,14.63,117.07,13.6,1835.29,213.79,5.2004,4.3617,65.51,43.43,49.26,41.8,67.84,65.74,1723.09,10/24/2020 6:00,FALSE,1,3,6,3
5253,0.8011,62.2,15.1,120.8,15.29,1834.86,218.42,5.1933,4.2017,65.38,43.4,49.07,41.72,71.56,65.83,1722.27,10/24/2020 7:00,FALSE,0,3,7,3
5254,0.8275,62.96,15.23,121.87,14.63,1816.35,231.4,5.1971,4.2747,65.56,43.41,49.42,41.71,75.78,65.97,1724.72,10/24/2020 8:00,FALSE,2,3,8,3
5255,0.7132,59.34,16.19,129.5,15.65,1812.1,224.16,5.2009,3.723,65.14,43.56,50.32,41.75,68.62,65.39,1723.88,10/24/2020 9:00,FALSE,2,3,9,3
5256,0.7434,60.32,16.9,135.21,15.78,1819.48,222.12,5.1886,4.7955,66.06,43.69,51.59,41.81,67.88,66.4,1723.59,10/24/2020 10:00,FALSE,1,3,10,3
5257,0.7628,72.72,18.78,150.25,19.04,1824.06,248.11,5.1906,4.5969,66.24,43.78,51.91,41.69,80.86,66.25,1721.27,10/24/2020 11:00,FALSE,1,3,11,3
