,ESB Chiller Plant plantEfficiency,ESB_Chillers Demand,ESB_Chillers percentRefrigerationLoad,ESB_Chillers tonnage,Active_Chiller_Load_Percent Value,Primary_CHW_Flow Value,Building_Load Value,ESB_Chillers chillerEvapDifferentialPress,ESB_Chillers chillerCondDifferentialPress,ESB_Chillers chillerCondLeavingWaterTemp,ESB_Chillers chillerEvapEnteringWaterTemp,ESB_Chillers outdoorAirTemp,ESB_Chillers chillerEvapLeavingWaterTemp,ESB_Chillers chillerTotalKw,ESB_Chillers chillerCondEnteringWaterTemp,ESB_Chillers chillerEvapWaterFlow,time,anomaly,kmeans_labels,path_index,hour,pattern
14528,0.6954,53.04,13.85,110.8,10.12,1852.86,199.18,5.0427,7.9336,64.44,43.53,51.38,42.01,67.4,57.42,1749.87,11/14/2021 19:00,FALSE,1,13,19,1_7_11_13_15
14529,0.7096,58.77,14.24,113.96,14.16,1844.97,238.14,5.0722,7.9765,64.44,43.69,50.26,42.13,60.4,57.34,1750.86,11/14/2021 20:00,FALSE,1,13,20,1_7_11_13_15
14530,0.7489,56.38,13.12,104.95,13.34,1860.41,227.1,5.0477,7.7781,64.16,43.52,47.49,42.08,58.6,56.65,1749.93,11/14/2021 21:00,FALSE,2,15,21,1_7_11_13_15
14531,0.827,52.34,11.18,89.41,10.23,1834.17,203.17,5.0587,7.6171,63.84,43.66,45.04,42.43,57.1,55.62,1750.58,11/14/2021 22:00,FALSE,3,15,22,1_7_11_13_15
14532,0.9616,49.18,9.6206,76.97,5.3863,1837.08,169.64,5.0522,7.8653,66.17,46.1,42.95,45.04,52.1,59.3,1755.06,11/14/2021 23:00,TRUE,1,,23,1_7_11_13_15
14533,0.8463,47.28,11.01,88.04,11.42,1824.22,210.85,5.0613,8.3566,66.93,46.33,41.18,45.13,73.1,60.91,1757.87,11/15/2021 0:00,FALSE,0,1,0,1_7_11_13_15
14534,0.8288,48.15,10.5,84.01,10.22,1849.24,216.02,5.0594,8.2445,66.48,46.26,39.79,45.11,50.3,60.12,1757.38,11/15/2021 1:00,FALSE,1,1,1,1_7_11_13_15
14535,0.7804,47.38,11.16,89.27,11.24,1829.85,207.55,5.0627,8.2033,66.56,46.35,38.95,45.13,51.5,60.33,1755.04,11/15/2021 2:00,FALSE,4,7,2,1_7_11_13_15
14536,0.8774,48.03,10.28,82.25,9.9571,1829.94,196.27,5.0601,8.1997,66.75,46.32,38.47,45.19,64.6,60.46,1757.52,11/15/2021 3:00,FALSE,3,7,3,1_7_11_13_15
14537,0.8453,48.87,10.44,83.49,9.1305,1824,194.7,5.0679,8.1544,66.57,46.28,38.39,45.16,52.8,60.43,1755.7,11/15/2021 4:00,FALSE,2,7,4,1_7_11_13_15
14538,0.8818,48.67,10.09,80.74,8.4298,1828.96,191.85,5.0654,8.1251,66.52,46.26,37.84,45.16,51.9,60.06,1756.43,11/15/2021 5:00,FALSE,0,7,5,1_7_11_13_15
14539,0.7663,50.83,11.97,95.77,8.8697,1819.29,199.77,5.0598,8.1798,66.75,46.45,37,45.14,55,60.7,1753.75,11/15/2021 6:00,FALSE,1,7,6,1_7_11_13_15
14540,0.7384,51.92,12.57,100.57,12.9,1838.79,223.28,5.0679,8.2691,66.92,46.51,38.26,45.14,54.8,61,1757.97,11/15/2021 7:00,FALSE,2,7,7,1_7_11_13_15
14541,0.778,52.43,12.11,96.86,13.48,1825.07,219.94,5.0825,8.3106,67.12,46.47,40.46,45.14,56.9,61.45,1755.6,11/15/2021 8:00,FALSE,2,,8,1_7_11_13_15
14542,0.7646,52.83,12.46,99.68,11.59,1820.84,208.2,5.0769,8.3184,67.24,46.53,42.56,45.17,55.9,61.79,1756.64,11/15/2021 9:00,FALSE,3,,9,1_7_11_13_15
14543,0.6742,60.31,16.02,128.16,13.59,1835.09,227.51,5.071,8.3974,66.51,44.84,45.1,43.09,77.4,60.68,1750.66,11/15/2021 10:00,FALSE,0,,10,1_7_11_13_15
14544,0.6778,58.23,15.57,124.57,12.29,1848.92,216.86,5.0823,8.0729,65.15,43.81,48.47,42.1,73.6,58.83,1751.99,11/15/2021 11:00,FALSE,1,,11,1_7_11_13_15
14545,0.6113,65.17,18.74,149.88,15.47,1833.16,241.54,5.0762,8.2542,66.18,44.19,51.94,42.13,100.9,60.39,1750.97,11/15/2021 12:00,FALSE,1,11,12,1_7_11_13_15
14546,0.7049,67.51,16.34,130.76,16.62,1833.54,252.69,5.075,8.4979,65.9,43.69,55.4,41.89,72,60.43,1748.39,11/15/2021 13:00,FALSE,0,11,13,1_7_11_13_15
14547,0.7248,67.28,16.03,128.22,15.36,1847.16,236.31,5.0796,8.5225,65.79,43.9,57.04,42.15,71.8,59.99,1750.85,11/15/2021 14:00,FALSE,1,13,14,1_7_11_13_15
14548,0.6722,68.53,17.52,140.15,15.54,1832.05,266.1,5.0841,8.5182,65.77,44.05,57.69,42.13,71.1,59.81,1751.06,11/15/2021 15:00,FALSE,0,13,15,1_7_11_13_15
14549,0.6663,67.26,17.28,138.22,14.22,1842.39,234.18,5.073,8.51,65.46,44,56.59,42.11,72.2,59.25,1753.19,11/15/2021 16:00,FALSE,1,13,16,1_7_11_13_15
14550,0.7004,65.87,16.02,128.14,17.08,1835.89,247.06,5.0773,8.3948,65.19,43.9,55.27,42.15,67.7,58.81,1754.62,11/15/2021 17:00,FALSE,0,13,17,1_7_11_13_15
14551,0.8316,59.97,12.56,100.45,17.62,1842.74,251.03,5.0707,8.3056,64.62,43.5,53.97,42.12,66,58.1,1751.42,11/15/2021 18:00,FALSE,1,13,18,1_7_11_13_15
14552,0.7911,59.21,13.61,108.91,17.89,1827.98,250.29,5.0726,8.1724,64.64,43.58,53.5,42.09,64.5,57.89,1750.86,11/15/2021 19:00,FALSE,1,13,19,1_7_11_13_15
14553,0.7758,60.82,13.56,108.47,16.16,1823.63,262.36,5.0727,8.1489,64.73,43.52,54.23,42.03,67.8,58.2,1748.98,11/15/2021 20:00,FALSE,1,13,20,1_7_11_13_15
14554,0.8097,59.32,13.21,105.67,13.39,1835.38,233.62,5.0792,8.0881,64.42,43.56,54.28,42.11,66,57.67,1752.38,11/15/2021 21:00,FALSE,2,15,21,1_7_11_13_15
14555,0.803,58.98,12.73,101.82,12.45,1826.67,215.57,5.0796,7.9378,64.32,43.46,52.81,42.06,62.4,57.39,1750.72,11/15/2021 22:00,FALSE,3,15,22,1_7_11_13_15
14556,0.9032,55.51,10.85,86.83,10.15,1841.85,199.94,5.0652,7.8736,64.2,43.27,51.74,42.08,59.6,57.19,1752.78,11/15/2021 23:00,FALSE,2,15,23,1_7_11_13_15
14557,0.83,48.67,10.85,86.81,14.88,1842.23,231.14,5.0731,7.7909,64.12,43.32,51.36,42.13,56.3,56.91,1750.06,11/16/2021 0:00,FALSE,2,,0,1_7_11_13_15
14558,0.8146,46.58,10.42,83.38,8.8004,1830.63,194.13,5.0664,7.757,64.04,43.13,51.06,41.99,66.1,56.89,1750.08,11/16/2021 1:00,FALSE,1,,1,1_7_11_13_15
14559,0.7948,46.28,10.66,85.28,10.32,1838.48,202.47,5.0662,7.7422,63.95,43.19,51.41,42.02,48.5,56.78,1751.67,11/16/2021 2:00,FALSE,3,6,2,1_7_11_13_15
14560,0.7612,48.38,11.88,95.07,11.57,1834.63,226.77,5.0658,7.8487,64.41,43.48,52.28,42.18,69.8,57.95,1749.75,11/16/2021 3:00,FALSE,1,6,3,1_7_11_13_15
14561,0.8173,51.37,11.91,95.27,14.52,1834.81,248.57,5.082,8.0053,64.45,43.47,52.04,42.16,77.6,57.8,1751.72,11/16/2021 4:00,FALSE,1,6,4,1_7_11_13_15
14562,0.6859,60.42,15.8,126.39,14.17,1830.06,223.28,5.0824,8.2268,65.51,43.91,51.63,42.18,86.9,59.59,1751.54,11/16/2021 5:00,FALSE,2,6,5,1_7_11_13_15
14563,0.855,58.55,12.29,98.31,16.76,1839.57,247.93,5.0754,8.3225,64.83,43.35,52.32,42.01,68.5,58.69,1751.64,11/16/2021 6:00,FALSE,3,6,6,1_7_11_13_15
14564,0.7141,55.71,14.18,113.47,11.15,1840.03,208.48,5.0671,8.3879,65.43,43.75,53.89,42.2,66.4,59.74,1751.44,11/16/2021 7:00,FALSE,1,6,7,1_7_11_13_15
14565,0.6663,61.98,16.8,134.42,17.13,1849.95,254.46,5.0803,8.5836,65.78,43.88,56.79,42.04,64.4,60.27,1753.08,11/16/2021 8:00,FALSE,1,6,8,1_7_11_13_15
14566,0.6255,72.86,20.96,167.71,15.31,1836.24,239.87,5.0744,8.7009,66.33,44.26,58.52,41.96,102.2,60.26,1750.58,11/16/2021 9:00,FALSE,0,6,9,1_7_11_13_15
14567,0.622,74.9,21.77,174.17,19.63,1841.83,268.07,5.0875,8.7642,66.42,44.59,59.38,42.2,78,60.38,1750.56,11/16/2021 10:00,FALSE,0,6,10,1_7_11_13_15
14568,0.5614,79.49,26.22,209.76,26.38,1839.14,329.73,5.0854,8.9979,66.81,45.08,61.25,42.22,83,60.38,1755.1,11/16/2021 11:00,FALSE,1,6,11,1_7_11_13_15
14569,0.5545,84.08,28.57,228.59,28.86,1825.31,342.49,5.0674,9.3632,67.43,45.34,63.13,42.22,88.8,61.06,1753.03,11/16/2021 12:00,FALSE,1,11,12,1_7_11_13_15
14570,0.5513,92.49,32.85,262.78,30.48,1831.12,375.02,5.087,9.8997,68.43,45.92,65.44,42.32,100,62.21,1754.04,11/16/2021 13:00,FALSE,0,11,13,1_7_11_13_15
14571,0.5709,109.06,36.32,290.58,31.63,1843.82,384.6,5.0682,10.63,70.65,46.4,67.94,42.43,116.8,64.19,1757.07,11/16/2021 14:00,FALSE,1,13,14,1_7_11_13_15
14572,0.5709,113.38,37.28,298.22,38.54,1845.85,435.88,5.0707,11.21,71.2,46.16,68.03,42.08,121,64.76,1754.39,11/16/2021 15:00,FALSE,0,13,15,1_7_11_13_15
14573,0.561,111.49,37.51,300.05,40.13,1830.19,446.91,5.0862,11.63,70.85,46.18,67.27,42.08,119.7,64.36,1756.04,11/16/2021 16:00,FALSE,1,13,16,1_7_11_13_15
14574,0.57,108.74,36.15,289.24,36.26,1833.07,397.51,5.0865,12,70.5,46.04,65.68,42.08,117.6,64.16,1756.09,11/16/2021 17:00,FALSE,0,13,17,1_7_11_13_15
14575,0.5705,100.06,34.3,274.37,37.79,1836.15,428.72,5.0858,12.16,69.36,45.84,64.67,42.08,110.1,63.1,1752.3,11/16/2021 18:00,FALSE,1,13,18,1_7_11_13_15
14576,0.5549,95.89,33.83,270.62,35.67,1834.59,414.13,5.0747,12.25,68.87,45.76,64.99,42.06,104.2,62.75,1753.31,11/16/2021 19:00,FALSE,1,13,19,1_7_11_13_15
14577,1.5198,94.71,32.72,261.75,0,1799.8,135.9,5.0702,12.28,69.66,47.63,65.47,44.05,166.6,63.08,1759.8,11/16/2021 20:00,TRUE,,,20,1_7_11_13_15
14578,0.5731,82.08,28.27,226.19,31.95,1846.25,382.74,5.0894,12.11,67.56,45.69,65.02,42.6,94.2,61.31,1756.67,11/16/2021 21:00,FALSE,2,15,21,1_7_11_13_15
14579,0.5573,79.44,27.93,223.45,33.01,1831.04,382.48,5.083,11.73,66.76,45.16,64.36,42.09,90.5,60.08,1748.58,11/16/2021 22:00,FALSE,3,15,22,1_7_11_13_15
14580,0.5626,73.06,25.81,206.46,21.44,1843.56,283.61,5.0733,11.2,65.97,44.91,63.6,42.09,84.9,58.94,1755.99,11/16/2021 23:00,FALSE,2,15,23,1_7_11_13_15
14605,0.5441,77.08,27.28,218.23,29.46,1830.69,369.42,5.0714,11.26,66.91,45.07,66.41,42.09,93,60.55,1754.44,11/18/2021 0:00,FALSE,2,,0,1_7_11_13_17
14606,0.5778,80.6,26.84,214.74,23.17,1837.08,293.72,5.0574,11.22,67.06,45.02,66.46,42.09,93.9,60.72,1755.51,11/18/2021 1:00,FALSE,1,,1,1_7_11_13_17
14607,0.5485,80.29,28.18,225.47,32.66,1847.01,391.83,5.0569,11.22,67.19,45.08,66.46,41.99,92.8,60.9,1752.38,11/18/2021 2:00,TRUE,2,5,2,1_7_11_13_17
14608,0.5851,48.13,16.03,128.22,23.72,1836.37,314.12,5.0591,10.77,65.81,44.78,59.92,43.07,93,58.1,1751.42,11/18/2021 3:00,TRUE,5,5,3,1_7_11_13_17
14609,0.7145,58.68,14.73,117.8,0,1805.98,123.39,5.0724,9.584,64.36,44.35,49.84,42.75,86.6,55.48,1754.49,11/18/2021 4:00,TRUE,,,4,1_7_11_13_17
14610,0.7927,49.07,11.21,89.71,11.04,1836.9,206.18,5.0578,9.389,63.86,43.32,45.77,42.09,54.6,55.85,1751.58,11/18/2021 5:00,TRUE,2,,5,1_7_11_13_17
14611,0.8319,43.23,9.9105,79.28,7.5052,1826.25,180.16,5.0555,9.2768,65.19,45.73,44.13,44.64,58.5,57.6,1753.48,11/18/2021 6:00,FALSE,1,,6,1_7_11_13_17
14612,0.6884,52.18,13.59,108.72,15.53,1842.81,222.63,5.0578,9.4251,66.07,46.32,43.38,44.84,71.5,58.88,1755.76,11/18/2021 7:00,FALSE,2,,7,1_7_11_13_17
14613,0.7078,48.61,12.13,97.01,12.64,1819.78,220.22,5.0614,9.161,65.97,46.43,42.88,45.1,49.7,58.49,1753.34,11/18/2021 8:00,FALSE,2,,8,1_7_11_13_17
14614,0.6663,49.11,13.12,104.98,12.81,1841.51,217.04,5.066,8.9473,66.1,46.59,43.43,45.16,50.1,58.71,1755.43,11/18/2021 9:00,FALSE,3,,9,1_7_11_13_17
14615,0.6886,60.57,15.66,125.31,13.19,1821.61,229.38,5.0775,9.0144,66,44.4,45.1,42.69,81.5,59.93,1753.53,11/18/2021 10:00,FALSE,0,,10,1_7_11_13_17
14616,0.6941,59.19,14.74,117.9,13.67,1855.47,226.33,5.0822,8.8693,65.07,43.73,47.46,42.12,60.3,59,1750.81,11/18/2021 11:00,FALSE,1,,11,1_7_11_13_17
14617,0.6134,62.62,17.78,142.21,18.24,1847.21,246.83,5.0735,8.9037,65.72,44,49.99,42.05,66.1,59.79,1751.94,11/18/2021 12:00,FALSE,1,11,12,1_7_11_13_17
14618,0.6355,62.98,17.27,138.18,17.73,1840.66,257.73,5.0738,8.9695,65.77,44.07,51.91,42.18,64.5,59.86,1753.48,11/18/2021 13:00,FALSE,0,11,13,1_7_11_13_17
14619,0.7373,58.21,14.13,113.07,16.25,1842.05,243.84,5.0739,8.9101,65.09,43.56,52.8,42.01,63.5,58.85,1748.06,11/18/2021 14:00,FALSE,1,13,14,1_7_11_13_17
14620,0.6165,58.48,16.58,132.6,13.32,1829.56,220.42,5.0643,8.682,65.12,44.01,51.14,42.19,72.2,58.71,1749.08,11/18/2021 15:00,FALSE,0,13,15,1_7_11_13_17
14621,0.6175,60.32,16.85,134.83,16.64,1833.24,241.81,5.0704,8.7231,65.22,43.88,49.52,42.03,64.1,58.94,1750.62,11/18/2021 16:00,FALSE,1,13,16,1_7_11_13_17
14622,0.5933,47.42,13.59,108.71,14.75,1832.2,237.66,5.0626,8.5335,65.41,44.95,48.16,43.45,95.1,58.91,1715.85,11/18/2021 17:00,FALSE,0,13,17,1_7_11_13_17
14623,0.6713,55.13,14.18,113.4,18.39,1833.52,256.14,5.0767,8.3843,64.54,43.55,48,41.99,71.2,57.1,1751.8,11/18/2021 18:00,FALSE,1,13,18,1_7_11_13_17
14624,0.7513,51.92,12.8,102.39,11.7,1840.96,214.67,5.0643,8.1163,64.18,43.4,45.86,42,77.4,56.5,1750.99,11/18/2021 19:00,FALSE,1,13,19,1_7_11_13_17
14625,0.6854,51.15,13.07,104.54,10.78,1837.8,206.53,5.0632,7.9746,63.99,43.43,45.28,41.99,53,55.99,1750.41,11/18/2021 20:00,FALSE,1,13,20,1_7_11_13_17
14626,1.2673,43.45,8.6676,69.34,9.8606,1824.18,213.26,5.0677,7.8945,65.08,45.43,43.14,44.48,49.3,57.66,1752.58,11/18/2021 21:00,FALSE,1,,21,1_7_11_13_17
14627,0.8064,49.86,11.41,91.26,9.4036,1827.91,196.6,5.0651,8.3314,66.63,46.29,41.53,45.04,78.8,60.57,1756.35,11/18/2021 22:00,FALSE,4,17,22,1_7_11_13_17
14628,0.8214,46.48,10.36,82.91,11.42,1821.88,213.86,5.0673,8.3187,66.55,46.38,40.56,45.25,52,60.19,1756.01,11/18/2021 23:00,FALSE,1,17,23,1_7_11_13_17
14629,0.8035,47.62,11.35,90.83,9.1807,1846.68,197.04,5.0658,8.2398,66.47,46.19,39.09,44.94,60.8,60.31,1754.95,11/19/2021 0:00,FALSE,0,1,0,1_7_11_13_17
14630,0.842,48.48,10.52,84.18,11.25,1841.91,218.31,5.0614,8.2444,66.58,46.3,38.52,45.15,52.4,60.33,1753.65,11/19/2021 1:00,FALSE,1,1,1,1_7_11_13_17
14631,0.8713,47.3,9.9481,79.58,9.3017,1825.22,198.97,5.0735,8.2099,66.28,46.24,37.73,45.15,51.2,59.59,1754.87,11/19/2021 2:00,FALSE,4,7,2,1_7_11_13_17
14632,0.8653,47.79,10.27,82.17,11.76,1838.11,217.4,5.0693,8.1191,66.33,46.27,36.05,45.15,50.4,59.69,1757.63,11/19/2021 3:00,FALSE,3,7,3,1_7_11_13_17
14633,0.8959,47.17,9.8124,78.5,10.28,1824.67,201.67,5.0792,8.0742,66.24,46.23,35.27,45.15,49.6,59.49,1753.38,11/19/2021 4:00,FALSE,2,7,4,1_7_11_13_17
14634,0.8572,47.75,10.41,83.27,8.7738,1832.98,197.8,5.057,8.1214,66.37,46.29,35.66,45.15,50,59.95,1756.69,11/19/2021 5:00,FALSE,0,7,5,1_7_11_13_17
14635,0.7333,49.54,12.16,97.25,8.92,1831.24,195.53,5.0601,8.1603,66.43,46.48,35.13,45.15,52.3,59.83,1754.99,11/19/2021 6:00,FALSE,1,7,6,1_7_11_13_17
14636,0.721,50,12.43,99.41,11.59,1827.09,213.5,5.0822,8.2216,66.57,46.44,35.53,45.08,52.9,60.03,1755.21,11/19/2021 7:00,FALSE,2,7,7,1_7_11_13_17
14637,0.7322,50.34,12.22,97.79,11.69,1839.24,213.45,5.0728,8.1997,66.7,46.49,37.25,45.15,55.1,60.06,1757.13,11/19/2021 8:00,FALSE,2,,8,1_7_11_13_17
14638,0.706,50.44,12.7,101.6,13.4,1837.06,229.15,5.0711,8.24,66.87,46.57,39.55,45.18,53.2,60.54,1756.66,11/19/2021 9:00,FALSE,3,,9,1_7_11_13_17
14639,0.7749,55.45,12.96,103.68,13.49,1830.51,224.04,5.0687,8.3091,67.19,46.47,42.06,45.06,72.9,61.17,1755.66,11/19/2021 10:00,FALSE,0,,10,1_7_11_13_17
14640,0.704,60.56,15.41,123.3,13.57,1825.54,228.81,5.0824,8.4069,67.54,45.9,44.49,44.22,68.4,62.01,1756.78,11/19/2021 11:00,FALSE,1,,11,1_7_11_13_17
14641,0.802,68.21,15.16,121.27,18.77,1813.8,249.8,5.08,8.7137,66.85,43.61,46.86,41.95,82.2,61.79,1750.17,11/19/2021 12:00,FALSE,1,11,12,1_7_11_13_17
14642,0.772,69.98,15.81,126.47,16.32,1836.04,238.88,5.0716,8.9187,66.75,43.86,48.35,42.13,77.3,61.77,1751.69,11/19/2021 13:00,FALSE,0,11,13,1_7_11_13_17
14643,0.7403,71.83,16.86,134.86,20.79,1837.29,268.66,5.0783,9.3023,67.24,43.85,49.51,42.01,82.2,62.12,1753.57,11/19/2021 14:00,FALSE,1,13,14,1_7_11_13_17
14644,0.7006,71.09,17.53,140.23,21.96,1824.58,294.75,5.0796,9.3923,66.84,43.9,49.51,41.98,81,61.7,1750.45,11/19/2021 15:00,FALSE,0,13,15,1_7_11_13_17
14645,0.8335,71.06,14.97,119.74,19.01,1843.84,272.99,5.0847,9.5683,67.05,43.8,47.93,42.16,78.8,62.14,1749.01,11/19/2021 16:00,FALSE,1,13,16,1_7_11_13_17
14646,0.87,69.23,13.89,111.15,14.64,1821.18,237.75,5.0739,9.6972,66.94,43.68,46.79,42.16,74.6,61.98,1749.71,11/19/2021 17:00,FALSE,0,13,17,1_7_11_13_17
14647,1.015,66.97,11.89,95.14,11.62,1835.64,214.84,5.0817,9.706,66.62,43.46,46.35,42.16,73.4,61.94,1748.88,11/19/2021 18:00,FALSE,1,13,18,1_7_11_13_17
14648,1.0195,65.34,11.38,91.07,10.68,1840.38,208.74,5.0747,9.7392,66.33,43.38,45.44,42.13,71.1,61.48,1753.06,11/19/2021 19:00,FALSE,1,13,19,1_7_11_13_17
14649,1.244,53.99,8.5494,68.4,10.03,1826.47,206.72,5.0847,9.4071,66.17,45.18,43.67,44.24,64.7,60.28,1753.46,11/19/2021 20:00,FALSE,1,13,20,1_7_11_13_17
14650,1.0232,57.27,9.8688,78.95,13.05,1826.2,220.45,5.0761,9.2301,66.86,46.31,41.85,45.23,62.4,61.17,1755.79,11/19/2021 21:00,FALSE,1,,21,1_7_11_13_17
14651,1.0152,56.41,9.725,77.8,13.06,1820.49,222.88,5.0652,9.0425,66.71,46.29,40.78,45.23,63.3,60.79,1758.32,11/19/2021 22:00,FALSE,4,17,22,1_7_11_13_17
14652,1.0157,56.13,9.5722,76.58,11.06,1824.66,216.52,5.081,8.9165,66.65,46.27,39.48,45.23,63.4,60.44,1756.43,11/19/2021 23:00,FALSE,1,17,23,1_7_11_13_17
14653,0.9232,54.22,10.34,82.71,9.4143,1837.55,202.53,5.0629,8.8829,66.67,46.29,38.86,45.15,60.9,60.54,1752.81,11/20/2021 0:00,FALSE,0,1,0,1_7_11_13_15
14654,0.7693,46.14,10.88,87.03,9.3489,1831.23,195,5.0702,8.7534,66.5,46.37,38.6,45.18,50.8,60.3,1754.05,11/20/2021 1:00,FALSE,1,1,1,1_7_11_13_15
14655,0.7335,46.64,11.96,95.68,7.2537,1838.15,183.79,5.0775,8.6823,66.63,46.37,38.98,45.07,55.9,60.43,1758.61,11/20/2021 2:00,FALSE,4,7,2,1_7_11_13_15
14656,0.8014,48.13,10.85,86.83,11.68,1833.9,213.49,5.0784,8.6368,66.54,46.31,38.26,45.13,51.1,60.43,1756.05,11/20/2021 3:00,FALSE,3,7,3,1_7_11_13_15
14657,0.8511,45.32,9.7452,77.96,11.88,1836.29,218.48,5.0733,8.5627,66.56,46.42,37.82,45.35,49.8,60.06,1753.44,11/20/2021 4:00,FALSE,2,7,4,1_7_11_13_15
14658,0.8013,51.87,11.85,94.8,13.58,1814.95,223.31,5.0804,8.5336,66.52,46.27,37.42,44.98,78.1,60.03,1754.46,11/20/2021 5:00,FALSE,0,7,5,1_7_11_13_15
14659,0.743,50.48,12.18,97.42,10.46,1833.73,203.86,5.0688,8.6284,66.83,46.54,37.42,45.21,54.7,60.51,1754.8,11/20/2021 6:00,FALSE,1,7,6,1_7_11_13_15
14660,0.7811,50.7,11.69,93.51,10.89,1839.84,210.08,5.0772,8.7781,66.95,46.45,38.18,45.17,54.5,61.03,1753.91,11/20/2021 7:00,FALSE,2,7,7,1_7_11_13_15
14661,0.7629,51.42,12.24,97.93,11.02,1826.82,215.14,5.0704,8.7902,67.24,46.54,41.74,45.2,55.8,61.6,1755.63,11/20/2021 8:00,FALSE,2,,8,1_7_11_13_15
14662,0.7381,74.36,18.2,145.57,21.98,1846.96,293.51,5.0833,9.2132,67.59,43.95,48.31,41.96,122.4,62.54,1749.68,11/20/2021 9:00,FALSE,0,,9,1_7_11_13_15
14663,0.675,70.52,17.85,142.83,14.5,1838.17,247.69,5.078,9.0402,66.35,44.13,51.63,42.17,74.2,60.64,1750.57,11/20/2021 10:00,FALSE,0,,10,1_7_11_13_15
14664,0.651,70.91,18.68,149.42,16.14,1840.94,248,5.0821,9.0142,66.09,44.16,54.89,42.11,74.1,60.26,1753.36,11/20/2021 11:00,FALSE,1,,11,1_7_11_13_15
14665,0.6613,70.91,18.31,146.49,16.92,1839.93,249.76,5.0846,9.0094,65.86,44.01,57.19,42,75.9,59.74,1749.21,11/20/2021 12:00,FALSE,1,11,12,1_7_11_13_15
14666,0.5766,73.24,21.8,174.39,24.27,1831.23,304.66,5.0896,9.08,66.15,44.53,58.7,42.15,76.2,59.86,1753.74,11/20/2021 13:00,FALSE,0,11,13,1_7_11_13_15
14667,0.5793,73.69,21.84,174.72,21.43,1832.51,294.88,5.0836,9.1686,66.18,44.52,59.14,42.13,76.6,59.76,1751.83,11/20/2021 14:00,FALSE,1,13,14,1_7_11_13_15
14668,0.5495,73.56,22.86,182.89,24.36,1830.64,326.79,5.0749,9.2155,66.07,44.61,59.02,42.1,76.2,59.6,1751.77,11/20/2021 15:00,FALSE,0,13,15,1_7_11_13_15
14669,0.5635,71.26,21.52,172.19,21.4,1846.13,285.06,5.0736,9.212,65.67,44.43,57.8,42.07,74.8,59.04,1752.12,11/20/2021 16:00,FALSE,1,13,16,1_7_11_13_15
14670,0.5915,69.61,20.03,160.25,23.13,1844.06,322.27,5.0769,9.1486,65.38,44.3,55.99,42.11,74,58.63,1755.64,11/20/2021 17:00,FALSE,0,13,17,1_7_11_13_15
14671,0.6157,65.81,18.01,144.08,18.76,1838.3,268.66,5.0813,8.973,64.91,44.05,54.79,42.08,67.2,57.56,1751.88,11/20/2021 18:00,FALSE,1,13,18,1_7_11_13_15
14672,0.6475,62.58,16.68,133.45,13.23,1844.45,226.68,5.0673,8.8375,64.65,43.96,53.54,42.13,66.9,57.4,1750.05,11/20/2021 19:00,FALSE,1,13,19,1_7_11_13_15
14673,0.6228,57.11,16.03,128.27,16.53,1844.27,246.94,5.0867,8.7427,64.62,43.93,52.92,42.17,63.4,57.3,1749.71,11/20/2021 20:00,FALSE,1,13,20,1_7_11_13_15
14674,0.6546,59.06,15.56,124.46,16.35,1826.53,248.44,5.078,8.6047,64.41,43.82,52.38,42.11,59.8,56.86,1751.34,11/20/2021 21:00,FALSE,2,15,21,1_7_11_13_15
14675,0.6445,59.1,15.73,125.81,15.8,1838.93,255.27,5.0753,8.4543,64.41,43.81,51.84,42.09,60.4,56.86,1753.2,11/20/2021 22:00,FALSE,3,15,22,1_7_11_13_15
14676,0.6605,58.58,15.44,123.5,13.79,1826.75,248.27,5.0773,8.4298,64.36,43.75,51.96,42.06,60.6,56.89,1752.73,11/20/2021 23:00,FALSE,2,15,23,1_7_11_13_15
14677,0.6782,59.49,15.37,122.97,14.12,1845.57,231.34,5.0703,8.5025,64.52,43.73,52.37,42.04,61.1,57.26,1751.3,11/21/2021 0:00,FALSE,2,,0,6_11_13_15
14678,0.662,58.77,15.47,123.77,15.53,1848.14,240.5,5.061,8.5735,64.51,43.75,52.45,42.05,60.6,57.38,1749.96,11/21/2021 1:00,FALSE,1,,1,6_11_13_15
14679,0.6865,58.92,14.8,118.43,16.55,1830.96,249.92,5.0775,8.5858,64.5,43.71,52.34,42.09,61.1,57.55,1751.41,11/21/2021 2:00,FALSE,3,6,2,6_11_13_15
14680,0.7319,57.27,13.65,109.17,14.2,1837.44,224.03,5.0704,8.532,64.4,43.59,51.27,42.09,59.8,57.15,1750.98,11/21/2021 3:00,FALSE,1,6,3,6_11_13_15
14681,0.6606,57.13,14.93,119.41,15.38,1852.97,244.4,5.0673,8.4849,64.4,43.66,50.88,42.02,60,57.17,1747.04,11/21/2021 4:00,FALSE,1,6,4,6_11_13_15
14682,0.6936,57.28,14.32,114.55,15,1842.77,247.49,5.0617,8.4943,64.4,43.61,51.03,42.04,59.7,57.34,1750.34,11/21/2021 5:00,FALSE,2,6,5,6_11_13_15
14683,0.6482,59.14,16.33,130.62,15.06,1834.22,248.42,5.0816,8.6094,64.99,43.87,51.38,42.08,71.4,58.31,1748.56,11/21/2021 6:00,FALSE,3,6,6,6_11_13_15
